"","id","parent","sex","birth_year","working_status","cit","acom4c","town_size","quality_life","citizen_status","education_level","ireg"
"476",327652,2,1,1954,8,1,2,7,1,3,4,8
"477",327721,1,2,1952,16,1,2,5,3,7,5,8
"478",327722,2,1,1949,8,1,2,3,3,6,5,8
"479",328101,1,2,1936,17,1,0,1,3,6,5,17
"480",328221,1,1,1929,18,1,2,7,3,6,5,18
"481",328223,6,1,1962,18,1,2,5,1,3,3,18
"482",328391,1,1,1945,5,1,0,5,3,6,5,5
"483",328611,1,1,1946,11,1,1,3,3,6,5,11
"484",328612,2,2,1951,11,1,1,3,3,6,5,11
"485",328613,6,2,1989,11,1,1,5,1,1,4,11
"486",328871,1,1,1962,5,1,1,5,2,4,4,5
"487",328872,2,2,1965,5,1,1,5,2,4,4,5
"488",329621,1,1,1943,15,1,3,3,3,6,5,12
"489",329821,1,2,1940,12,1,2,3,3,6,5,12
"490",329871,1,1,1935,12,1,2,2,3,6,5,12
"491",329872,2,2,1937,12,1,2,2,3,6,5,12
"492",3300571,1,2,1931,1,1,0,2,3,6,5,1
"493",330361,1,1,1936,15,1,2,2,3,6,5,15
"494",330363,6,1,1965,15,1,2,3,1,1,4,15
"495",330381,1,2,1955,15,1,2,4,3,7,5,15
"496",330382,2,1,1957,15,1,2,5,1,2,4,15
"497",3320801,1,1,1946,11,1,0,3,3,6,5,11
"498",3320803,4,2,1921,11,1,0,1,3,6,5,11
"499",3320804,6,1,1979,11,1,0,3,1,1,2,11
"500",332281,1,1,1921,8,1,2,8,3,6,5,8
"501",332282,11,2,1916,8,1,2,2,3,7,5,8
"502",332451,1,1,1933,11,1,2,4,3,6,5,8
"503",332452,2,2,1936,11,1,2,3,3,6,5,8
"504",332751,1,1,1936,16,1,2,7,3,6,5,13
"505",332752,2,2,1945,14,1,2,7,3,6,5,13
"506",333031,1,1,1947,8,1,2,5,3,6,5,8
"507",333032,2,2,1939,8,1,2,4,3,6,5,8
"508",3330811,1,1,1935,1,1,2,7,3,6,5,5
"509",333281,1,1,1957,10,1,0,4,2,5,2,10
"510",333282,4,1,1929,10,1,0,2,3,6,5,10
"511",333283,4,2,1936,10,1,0,2,3,6,5,10
"512",333284,2,2,1961,10,1,0,4,1,1,4,10
"513",333285,6,1,1986,10,1,0,5,1,1,2,10
"514",333286,6,2,1988,10,1,0,5,1,1,4,10
"515",333351,1,1,1960,10,1,0,5,1,1,3,10
"516",333352,2,2,1959,10,1,0,3,1,1,2,10
"517",333353,6,1,1983,10,1,0,7,1,1,4,10
"518",333354,6,1,1988,10,1,0,5,1,1,2,10
"519",333361,1,1,1970,10,1,0,4,2,5,4,10
"520",333362,4,2,1943,10,1,0,2,3,6,5,10
"521",333471,1,1,1935,10,1,0,3,3,6,5,10
"522",333481,1,1,1939,10,1,0,2,3,6,5,10
"523",333482,2,2,1944,10,1,0,2,3,6,5,10
"524",334511,1,2,1955,19,1,3,5,1,2,4,19
"525",334551,1,1,1936,19,1,2,5,3,6,5,19
"526",334791,1,2,1934,19,1,3,5,3,6,5,19
"527",334792,11,2,1936,19,1,3,5,3,6,5,19
"528",336441,1,2,1937,5,1,2,2,3,6,5,5
"529",337511,1,1,1946,19,1,3,7,3,6,5,19
"530",337512,2,2,1950,19,1,3,5,3,6,5,19
"531",337611,1,1,1939,19,1,3,7,3,6,5,19
"532",337731,1,2,1959,19,1,3,5,1,2,3,19
"533",337771,1,1,1960,19,1,2,5,2,5,4,19
"534",337772,2,2,1963,19,1,2,3,1,2,4,19
"535",337781,1,1,1960,19,1,2,3,2,5,3,19
"536",337782,2,2,1961,19,1,2,5,1,1,3,19
"537",337784,6,2,1987,19,1,2,5,1,1,4,19
"538",337811,1,1,1957,19,1,2,3,2,4,4,19
"539",337812,2,2,1961,19,1,2,3,2,4,4,19
"540",337813,6,2,1986,19,1,2,7,3,7,5,19
"541",338141,1,1,1952,11,1,2,5,1,3,4,11
"542",338231,1,2,1929,9,1,2,2,3,6,5,9
"543",338391,1,2,1946,16,1,2,3,3,6,5,16
"544",338771,1,2,1963,8,1,0,5,1,1,4,8
"545",338772,2,1,1958,8,1,0,5,1,3,2,8
"546",338821,1,1,1951,8,1,0,3,3,6,5,8
"547",338823,6,2,1982,8,1,0,6,1,2,4,8
"548",338881,1,2,1929,3,1,0,2,3,6,5,8
"549",338891,1,1,1943,8,1,0,5,3,6,5,8
"550",338892,2,2,1952,8,1,0,5,3,6,5,8
"551",339371,1,1,1939,19,1,2,2,3,6,5,12
"552",339373,6,1,1972,NA,1,2,5,1,2,2,12
"553",339374,6,2,1974,NA,1,2,3,2,4,4,12
"554",339411,1,1,1947,14,1,2,5,3,6,5,12
"555",339831,1,1,1956,12,1,2,7,1,3,3,12
"556",339832,2,2,1959,12,1,2,5,1,2,3,12
"557",339851,1,1,1949,12,1,2,7,2,4,4,12
"558",339852,2,2,1954,12,1,2,7,1,2,3,12
"559",339853,6,1,1981,12,1,2,7,1,2,2,12
"560",339941,1,1,1946,12,1,2,4,3,6,5,12
"561",339942,2,2,1950,12,1,2,3,2,5,4,12
"562",339943,6,1,1976,12,1,2,5,1,1,2,12
"563",340591,1,1,1951,11,1,1,5,1,3,3,11
"564",341981,1,1,1978,19,1,3,5,1,2,4,19
"565",341991,1,1,1937,19,1,0,2,3,6,5,19
"566",341992,2,2,1943,19,1,0,2,3,6,5,19
"567",342301,1,2,1934,7,1,2,2,3,6,5,7
"568",342521,1,1,1948,13,1,1,3,3,6,5,13
"569",342691,1,2,1962,13,1,1,5,1,2,4,13
"570",342692,2,1,1962,15,1,1,5,1,2,2,13
"571",343771,1,1,1944,15,1,2,4,3,6,5,15
"572",343961,1,2,1967,15,1,2,7,1,2,3,15
"573",343962,4,2,1933,15,1,2,2,3,6,5,15
"574",345131,1,1,1949,15,1,1,5,3,6,5,15
"575",345133,6,1,1979,15,1,1,3,1,1,4,15
"576",345134,6,2,1982,15,1,1,6,1,2,4,15
"577",347321,1,1,1938,16,1,0,2,3,6,5,16
"578",347322,2,2,1943,16,1,0,2,3,6,5,16
"579",347381,1,1,1953,16,1,0,5,3,6,5,16
"580",347382,2,2,1958,16,1,0,3,2,4,4,16
"581",347781,1,2,1937,16,1,2,2,3,6,5,16
"582",347782,7,1,1963,16,1,2,5,1,2,4,16
"583",347931,1,1,1944,16,1,2,2,3,6,5,16
"584",347933,6,2,1982,16,1,2,3,1,1,4,16
"585",347934,6,2,1985,16,1,2,5,1,1,4,16
"586",348001,1,1,1938,16,1,2,1,3,6,5,16
"587",348251,1,1,1953,8,1,1,3,1,2,2,8
"588",348252,2,2,1954,11,1,1,5,1,2,3,8
"589",348253,6,1,1977,8,1,1,8,2,5,4,8
"590",348254,6,2,1986,8,1,1,5,1,1,4,8
"591",348331,1,1,1936,8,1,1,3,3,6,5,8
"592",348332,2,2,1940,8,1,1,3,3,6,5,8
"593",348333,6,2,1964,8,1,1,5,1,1,1,8
"594",348861,1,1,1961,8,1,2,8,1,3,3,8
"595",348862,4,2,1927,8,1,2,2,3,6,5,8
"596",349001,1,1,1963,5,1,2,3,1,1,4,5
"597",3500351,1,1,1928,3,1,2,4,3,6,5,3
"598",350051,1,1,1941,16,1,2,3,3,6,5,3
"599",350052,7,1,1982,3,1,2,3,3,6,5,3
"600",3500681,1,2,1965,3,1,2,5,1,2,3,3
"601",350221,1,1,1966,15,1,2,3,1,1,4,15
"602",350321,1,1,1958,18,1,2,3,1,2,3,3
"603",350322,2,2,1960,3,1,2,5,1,3,4,3
"604",351061,1,2,1948,15,1,3,2,3,7,5,15
"605",351062,2,1,1944,15,1,3,3,2,5,4,15
"606",352341,1,1,1939,9,1,1,3,3,6,5,9
"607",352342,2,2,1952,NA,1,1,7,3,6,5,9
"608",353191,1,2,1937,13,1,0,1,3,6,5,13
"609",353221,1,1,1929,13,1,0,2,3,6,5,13
"610",353231,1,1,1937,13,1,0,2,3,6,5,13
"611",353232,2,2,1937,13,1,0,2,3,7,5,13
"612",353261,1,1,1936,18,1,2,5,1,2,4,18
"613",353262,11,2,1933,18,1,2,5,3,6,5,18
"614",353401,1,1,1935,18,1,0,1,3,6,5,18
"615",353461,1,2,1946,18,1,0,2,3,6,5,18
"616",353491,1,1,1930,18,1,0,1,3,6,5,18
"617",353551,1,2,1933,18,1,0,2,3,6,5,18
"618",353661,1,1,1952,18,1,0,3,1,1,2,18
"619",353662,2,2,1953,18,1,0,5,1,2,3,18
"620",353701,1,1,1928,18,1,0,2,3,6,5,18
"621",353711,1,2,1942,18,1,0,2,3,6,5,18
"622",353721,1,2,1955,9,1,0,4,1,2,3,18
"623",353722,2,1,1949,18,1,0,3,3,6,5,18
"624",353723,6,1,1976,18,1,0,3,3,6,5,18
"625",353741,1,1,1947,18,1,0,5,1,2,2,18
"626",353742,2,2,1953,18,1,0,3,1,2,3,18
"627",353791,1,1,1949,18,1,2,3,3,6,5,18
"628",353793,6,1,1979,18,1,2,5,2,5,2,18
"629",354581,1,1,1946,6,1,0,3,3,6,5,6
"630",354582,2,2,1949,6,1,0,3,3,6,5,6
"631",354981,1,1,1935,6,1,1,2,3,6,5,6
"632",354982,2,2,1938,6,1,1,2,3,6,5,6
"633",354983,6,1,1973,6,1,1,4,1,1,4,6
"634",355001,1,1,1927,NA,1,1,3,3,6,5,6
"635",355021,1,2,1957,19,1,2,3,3,7,5,19
"636",3550631,1,2,1943,3,1,1,4,3,6,5,3
"637",3550632,7,1,1963,3,1,1,5,1,2,2,3
"638",355071,1,1,1961,19,1,2,5,1,2,3,19
"639",355072,4,1,1937,19,1,2,3,3,6,5,19
"640",355074,11,2,1963,19,1,2,7,1,2,3,19
"641",355081,1,2,1965,19,1,2,3,3,7,5,19
"642",355082,2,1,1962,19,1,2,3,2,4,1,19
"643",355121,1,1,1949,19,1,2,3,3,6,5,19
"644",355181,1,2,1938,19,1,2,5,3,6,5,19
"645",355201,1,2,1955,19,1,2,3,3,7,5,19
"646",355202,2,1,1948,19,1,2,4,3,6,5,19
"647",355203,6,2,1985,19,1,2,6,1,2,4,19
"648",355881,1,1,1956,19,1,2,5,1,2,3,19
"649",355882,2,2,1965,NA,1,2,5,1,2,3,19
"650",356001,1,1,1928,19,1,2,2,3,6,5,19
"651",356401,1,1,1946,9,1,2,4,3,6,5,9
"652",356402,2,2,1945,9,1,2,5,3,6,5,9
"653",356821,1,1,1949,5,1,2,2,3,6,5,5
"654",356822,2,2,1955,5,1,2,5,1,2,4,5
"655",356824,8,2,1985,5,1,2,6,1,1,4,5
"656",357181,1,2,1940,11,1,1,3,3,6,5,11
"657",357351,1,1,1955,8,1,2,5,1,2,4,8
"658",357352,2,2,1956,8,1,2,5,1,2,4,8
"659",357881,1,1,1951,5,1,2,5,1,3,3,5
"660",359681,1,2,1925,9,1,2,5,3,6,5,9
"661",360101,1,1,1944,16,1,2,5,3,6,5,16
"662",360671,1,1,1950,16,1,2,3,3,6,5,16
"663",360673,6,1,1983,16,1,2,5,1,2,4,16
"664",361061,1,2,1937,20,1,2,2,3,6,5,20
"665",361201,1,2,1959,20,1,1,3,1,1,4,20
"666",361202,2,1,1956,20,1,1,3,1,1,2,20
"667",361203,6,1,1986,20,1,1,5,1,2,3,20
"668",361301,1,1,1963,5,1,0,3,1,1,2,5
"669",361302,2,2,1965,5,1,0,3,1,1,4,5
"670",361311,1,1,1961,5,1,0,7,1,2,3,5
"671",361312,2,2,1956,5,1,0,6,1,3,3,5
"672",361313,6,1,1985,5,1,0,6,3,7,5,5
"673",361461,1,2,1957,5,1,0,3,3,7,5,5
"674",361462,2,1,1959,5,1,0,3,2,5,4,5
"675",361463,6,1,1985,5,1,0,5,2,5,1,5
"676",361464,6,1,1991,5,1,0,3,1,1,4,5
"677",361465,4,2,1923,5,1,0,2,3,6,5,5
"678",361481,1,1,1925,5,1,0,2,3,6,5,5
"679",361482,2,2,1931,5,1,0,2,3,7,5,5
"680",361641,1,1,1959,4,1,0,3,1,1,2,5
"681",361643,6,2,1989,5,1,0,5,1,2,4,5
"682",361861,1,1,1925,17,1,0,2,3,6,5,17
"683",361862,7,2,1963,17,1,0,3,1,1,1,17
"684",361863,9,2,1986,17,1,0,5,3,7,5,17
"685",362491,1,1,1927,16,1,2,2,3,6,5,16
"686",362501,1,2,1961,16,1,2,3,1,2,3,16
"687",363111,1,1,1964,16,1,2,7,1,2,3,16
"688",363211,1,1,1950,16,1,2,3,3,6,5,16
"689",363213,6,2,1982,16,1,2,3,3,6,5,16
"690",363214,6,2,1983,16,1,2,7,1,3,3,16
"691",363331,1,2,1958,12,1,2,3,3,7,5,12
"692",363332,2,1,1962,12,1,2,3,1,1,4,12
"693",363781,1,1,1948,5,1,0,2,3,6,5,5
"694",363782,2,2,1951,5,1,0,3,1,1,4,5
"695",363783,6,1,1976,5,1,0,4,1,1,2,5
"696",364031,1,1,1938,16,1,2,2,3,6,5,1
"697",364032,2,2,1943,16,1,2,2,3,6,5,1
"698",364091,1,1,1954,1,1,2,4,1,3,3,1
"699",364092,2,2,1956,16,1,2,4,1,2,3,1
"700",364093,6,1,1982,1,1,2,5,1,1,4,1
"701",364095,6,1,1991,1,1,2,5,1,1,2,1
"702",364151,1,1,1948,5,1,2,2,3,6,5,1
"703",364153,6,2,1980,1,1,2,4,1,1,4,1
"704",364271,1,1,1951,8,1,1,2,3,6,5,8
"705",364272,2,2,1957,8,1,1,5,1,2,4,8
"706",364273,6,1,1980,8,1,1,3,1,1,2,8
"707",364431,1,1,1953,8,1,0,4,1,1,4,8
"708",364432,2,2,1959,8,1,0,4,1,2,3,8
"709",364501,1,1,1952,8,1,0,3,1,1,2,8
"710",364502,2,2,1956,8,1,0,5,1,2,3,8
"711",364503,6,1,1986,8,1,0,5,1,1,2,8
"712",364941,1,1,1937,8,1,2,3,3,6,5,8
"713",364942,2,2,1938,8,1,2,3,3,6,5,8
"714",3650341,1,1,1947,15,1,2,3,3,6,5,15
"715",365221,1,2,1961,17,1,2,5,1,2,3,17
"716",365222,2,1,1959,16,1,2,7,1,2,3,17
"717",365241,1,1,1968,17,1,2,7,1,1,4,17
"718",365242,4,1,1941,8,1,2,5,3,6,5,17
"719",365243,4,2,1937,17,1,2,3,3,6,5,17
"720",365244,11,1,1974,17,1,2,5,1,2,4,17
"721",365961,1,2,1924,13,1,2,2,3,6,5,13
"722",366971,1,2,1953,3,1,0,3,1,3,4,8
"723",367741,1,2,1947,12,1,2,3,1,1,4,12
"724",367742,7,2,1970,12,1,2,3,3,7,5,12
"725",367743,9,2,1996,12,1,2,2,3,7,5,12
"726",368491,1,1,1922,19,1,2,1,3,6,5,19
"727",368492,2,2,1925,19,1,2,1,3,6,5,19
"728",368911,1,1,1958,19,1,2,3,1,1,4,19
"729",368931,1,1,1951,19,1,2,3,1,2,4,19
"730",370011,1,1,1950,9,1,2,2,3,6,5,9
"731",370013,6,1,1979,9,1,2,4,2,4,4,9
"732",370111,1,1,1941,15,1,2,7,3,6,5,13
"733",370112,2,2,1947,13,1,2,5,3,6,5,13
"734",370113,6,2,1978,13,1,2,7,1,2,3,13
"735",370421,1,1,1957,9,1,2,5,1,2,1,9
"736",370422,2,2,1947,9,1,2,7,3,6,5,9
"737",370423,6,1,1983,9,1,2,5,1,2,2,9
"738",37171,1,2,1954,16,1,2,5,3,6,5,16
"739",372861,1,2,1989,15,1,2,5,3,7,5,15
"740",372862,4,1,1952,15,1,2,5,1,2,4,15
"741",372864,4,2,1955,15,1,2,5,1,2,4,15
"742",372991,1,1,1957,15,1,2,3,1,1,4,15
"743",372994,6,1,1990,15,1,2,3,1,1,4,15
"744",374591,1,1,1962,12,1,3,3,1,1,3,12
"745",3751,1,2,1925,16,1,2,2,3,6,5,16
"746",375041,1,1,1933,3,1,2,5,2,4,4,3
"747",375042,2,2,1935,3,1,2,3,3,7,5,3
"748",375211,1,2,1950,5,1,2,7,3,6,5,5
"749",376651,1,2,1964,5,1,0,5,1,1,3,5
"750",376652,2,1,1957,5,1,0,5,1,1,2,5
"751",376653,4,2,1927,5,1,0,1,3,6,5,5
"752",376771,1,1,1941,19,1,3,5,3,6,5,19
"753",377211,1,1,1930,10,1,0,3,3,6,5,10
"754",377212,2,2,1934,10,1,0,2,3,6,5,10
"755",378081,1,1,1961,12,1,0,3,2,5,4,12
"756",378082,2,2,1964,12,1,0,2,2,5,4,12
"757",378101,1,2,1950,12,1,0,2,2,5,2,12
"758",380141,1,2,1956,5,1,0,5,3,7,5,6
"759",380142,2,1,1952,5,1,0,5,3,6,5,6
"760",380161,1,2,1953,6,1,1,5,1,2,4,6
"761",380181,1,1,1933,19,1,1,3,3,6,5,6
"762",380951,1,2,1961,1,1,1,3,3,7,5,1
"763",380952,2,1,1965,1,1,1,3,1,1,4,1
"764",380953,6,1,1985,1,1,1,3,1,1,4,1
"765",381061,1,1,1940,6,1,1,5,3,6,5,6
"766",381062,2,2,1935,20,1,1,2,3,6,5,6
"767",381121,1,2,1965,6,1,1,4,1,2,3,6
"768",381122,2,1,1964,6,1,1,5,1,2,4,6
"769",381181,1,1,1926,6,1,1,5,3,6,5,6
"770",381211,1,1,1940,6,1,1,3,3,6,5,6
"771",381212,2,2,1939,6,1,1,3,3,6,5,6
"772",381213,11,2,1927,6,1,1,2,3,6,5,6
"773",381281,1,2,1947,NA,1,2,1,3,6,5,6
"774",381351,1,1,1969,6,1,2,5,1,1,4,6
"775",381691,1,1,1926,NA,1,0,2,3,6,5,6
"776",381692,2,2,1933,6,1,0,2,3,6,5,6
"777",381771,1,1,1926,15,1,0,2,3,6,5,6
"778",381772,2,2,1924,6,1,0,2,3,6,5,6
"779",381831,1,1,1960,6,1,0,5,1,2,4,6
"780",381832,2,2,1964,6,1,0,5,1,3,3,6
"781",381833,6,2,1987,6,1,0,5,2,4,4,6
"782",382551,1,2,1963,9,1,2,4,3,7,5,9
"783",382552,2,1,1961,9,1,2,3,1,1,4,9
"784",382611,1,1,1936,13,1,2,2,3,6,5,13
"785",382612,2,2,1945,13,1,2,2,3,6,5,13
"786",382721,1,2,1938,12,1,2,4,3,6,5,9
"787",383161,1,1,1957,5,1,2,8,2,4,3,5
"788",383162,2,2,1958,5,1,2,8,2,4,3,5
"789",383191,1,1,1952,5,1,1,3,1,1,3,5
"790",383491,1,1,1939,8,1,2,5,3,6,5,8
"791",383492,2,2,1943,8,1,2,3,3,6,5,8
"792",383621,1,2,1932,8,1,2,3,3,6,5,8
"793",384811,1,2,1924,8,1,1,2,3,6,5,8
"794",384891,1,1,1960,3,1,1,3,1,3,2,8
"795",384892,2,2,1961,8,1,1,3,1,2,4,8
"796",384893,6,1,1983,8,1,1,8,2,5,3,8
"797",384931,1,1,1937,8,1,1,5,3,6,5,8
"798",384932,7,1,1965,8,1,1,5,1,2,4,8
"799",384951,1,1,1952,8,1,1,5,1,2,2,8
"800",384952,2,2,1954,3,1,1,5,1,2,3,8
"801",384961,1,2,1944,16,1,1,1,3,6,5,8
"802",384991,1,1,1925,8,1,1,1,3,6,5,8
"803",384992,2,2,1933,8,1,1,1,3,6,5,8
"804",385541,1,1,1967,9,1,2,3,1,1,2,9
"805",3870291,1,1,1945,5,1,1,5,3,6,5,5
"806",387971,1,2,1938,3,1,1,2,3,6,5,3
"807",388001,1,2,1939,3,1,2,8,3,6,5,3
"808",388711,1,2,1928,13,1,2,2,3,7,5,13
"809",388771,1,1,1947,13,1,2,5,3,6,5,13
"810",388851,1,1,1944,13,1,2,4,3,6,5,13
"811",388852,2,2,1951,13,1,2,3,2,4,4,13
"812",3890291,1,1,1939,14,1,2,2,3,6,5,12
"813",3890292,2,2,1940,12,1,2,2,3,6,5,12
"814",389031,1,1,1932,20,1,0,2,3,6,5,20
"815",3890451,1,2,1958,12,1,2,3,3,7,5,12
"816",3890452,2,1,1952,12,1,2,2,1,1,2,12
"817",3890841,1,2,1956,12,1,2,2,3,7,5,12
"818",3890842,2,1,1955,12,1,2,3,1,1,2,12
"819",389091,1,2,1960,20,1,0,5,1,2,3,20
"820",389131,1,2,1963,20,1,1,3,3,7,5,20
"821",389132,2,1,1963,20,1,1,3,1,1,2,20
"822",389133,6,1,1991,20,1,1,5,3,7,5,20
"823",389391,1,2,1946,20,1,2,3,3,7,5,20
"824",389392,2,1,1936,20,1,2,3,3,6,5,20
"825",389393,6,2,1967,20,1,2,5,2,4,4,20
"826",389401,1,1,1944,20,1,0,2,3,6,5,20
"827",389402,2,2,1946,20,1,0,5,3,6,5,20
"828",389571,1,1,1929,NA,1,1,3,3,6,5,20
"829",389641,1,2,1937,4,1,0,3,3,7,5,4
"830",389671,1,1,1948,4,1,0,5,3,7,5,4
"831",389672,2,2,1949,4,1,0,7,1,2,3,4
"832",389771,1,1,1956,4,1,0,3,2,4,1,4
"833",389773,7,1,1987,4,1,0,4,1,1,4,4
"834",389791,1,2,1945,5,1,0,3,3,6,5,4
"835",389921,1,2,1950,3,1,2,7,3,6,5,3
"836",389922,2,1,1949,3,1,2,5,3,6,5,3
"837",389951,1,1,1942,19,1,2,7,3,6,5,3
"838",390551,1,1,1934,3,1,2,2,3,6,5,3
"839",390552,2,2,1938,3,1,2,2,3,6,5,3
"840",390561,1,1,1956,3,1,2,5,1,2,3,3
"841",390562,2,2,1959,3,1,2,5,1,2,3,3
"842",390563,6,2,1989,3,1,2,5,1,1,4,3
"843",390571,1,1,1928,3,1,2,7,3,6,5,3
"844",390581,1,2,1947,3,1,2,2,3,7,5,3
"845",390582,2,1,1945,16,1,2,2,3,6,5,3
"846",390601,1,2,1930,3,1,2,2,3,6,5,3
"847",390611,1,1,1929,3,1,2,5,3,6,5,3
"848",390831,1,1,1925,5,1,2,3,3,6,5,5
"849",390833,6,2,1947,5,1,2,2,3,6,5,5
"850",390861,1,1,1937,NA,1,2,7,2,5,2,5
"851",390862,2,2,1939,1,1,2,7,3,6,5,5
"852",390951,1,1,1926,5,1,2,4,3,6,5,5
"853",391111,1,2,1921,8,1,2,1,3,6,5,8
"854",392181,1,2,1940,5,1,0,7,3,6,5,5
"855",392271,1,1,1934,5,1,0,2,3,6,5,5
"856",392591,1,1,1934,15,1,1,2,3,6,5,3
"857",392592,2,2,1937,15,1,1,2,3,6,5,3
"858",392841,1,1,1927,13,1,2,5,3,6,5,13
"859",392842,2,2,1931,13,1,2,5,3,6,5,13
"860",392843,6,2,1965,13,1,2,7,1,2,3,13
"861",393171,1,1,1962,1,1,1,5,1,3,2,1
"862",393172,2,2,1964,1,1,1,5,1,2,3,1
"863",393181,1,1,1962,1,1,1,3,2,5,4,1
"864",393182,2,2,1966,1,1,1,4,2,5,4,1
"865",393511,1,1,1938,11,1,2,2,3,6,5,11
"866",393512,2,2,1938,11,1,2,3,3,6,5,11
"867",393561,1,1,1933,11,1,2,2,3,6,5,11
"868",393562,2,2,1937,11,1,2,2,3,6,5,11
"869",394331,1,2,1923,9,1,0,2,3,6,5,9
"870",394332,7,1,1949,9,1,0,3,3,6,5,9
"871",394361,1,1,1947,9,1,0,4,3,6,5,9
"872",394363,6,1,1988,9,1,0,5,1,2,4,9
"873",394411,1,2,1946,9,1,0,3,3,6,5,9
"874",394851,1,1,1959,18,1,3,7,1,2,3,3
"875",394852,2,2,1959,3,1,3,7,1,2,3,3
"876",394853,6,1,1990,3,1,3,5,3,7,5,3
"877",394854,6,1,1991,3,1,3,5,3,7,5,3
"878",394861,1,2,1936,9,1,1,3,3,6,5,9
"879",394881,1,2,1949,9,1,1,2,3,6,5,9
"880",394882,4,2,1926,9,1,1,2,3,6,5,9
"881",394911,1,1,1938,9,1,1,3,3,6,5,9
"882",394912,2,2,1933,9,1,1,3,3,6,5,9
"883",395421,1,1,1940,17,1,0,1,3,6,5,17
"884",395422,2,2,1950,17,1,0,2,1,1,1,17
"885",395811,1,1,1952,5,1,2,3,1,1,4,5
"886",396971,1,1,1948,19,1,3,7,3,6,5,19
"887",396972,2,2,1952,19,1,3,7,1,2,3,19
"888",399071,1,2,1953,7,1,0,7,1,2,3,7
"889",4651,1,1,1954,8,1,1,5,1,1,1,8
"890",4652,2,2,1956,3,1,1,5,1,1,1,8
"891",4653,6,1,1976,8,1,1,7,1,2,2,8
"892",4654,6,1,1981,8,1,1,5,1,1,1,8
"893",47321,1,2,1950,19,1,2,2,3,7,5,19
"894",5000011,1,1,1944,1,1,0,3,3,6,5,1
"895",5000041,1,2,1940,20,1,0,1,3,6,5,1
"896",5000042,7,1,1967,20,1,0,3,3,6,5,1
"897",5000043,7,1,1967,20,1,0,3,3,6,5,1
"898",5000044,7,2,1968,20,1,0,2,3,7,5,1
"899",5000261,1,1,1956,NA,1,1,5,2,5,4,1
"900",5000262,2,2,1959,1,1,1,3,1,1,2,1
"901",5000881,1,2,1935,1,1,3,2,3,6,5,1
"902",5000882,2,1,1928,8,1,3,2,3,6,5,1
"903",5000901,1,1,1932,5,1,1,2,3,6,5,1
"904",5001601,1,1,1935,NA,1,2,2,3,6,5,1
"905",5001602,2,2,1944,NA,1,2,2,3,6,5,1
"906",5001603,6,1,1973,1,1,2,4,1,1,2,1
"907",5001761,1,1,1947,15,1,2,2,3,6,5,1
"908",5001801,1,2,1925,12,1,2,2,3,6,5,1
"909",5001802,7,1,1964,12,1,2,4,1,1,4,1
"910",5003281,1,1,1932,1,1,3,5,3,6,5,1
"911",5003561,1,2,1935,15,1,3,2,3,6,5,1
"912",5003881,1,1,1952,1,1,3,5,2,5,2,1
"913",5004121,1,2,1929,NA,1,3,2,3,6,5,1
"914",5004122,3,1,1921,NA,1,3,3,3,6,5,1
"915",5004771,1,1,1958,1,1,3,7,2,5,2,1
"916",5004772,2,2,1955,15,1,3,5,1,2,3,1
"917",500521,1,1,1929,20,1,2,4,3,6,5,20
"918",5005731,1,1,1956,8,1,2,3,1,2,3,1
"919",5005732,2,2,1951,1,1,2,5,1,2,3,1
"920",5005751,1,2,1951,1,1,2,2,3,6,5,1
"921",5005752,2,1,1949,1,1,2,2,3,6,5,1
"922",5005761,1,1,1950,1,1,2,5,3,6,5,1
"923",5005841,1,1,1959,1,1,1,3,1,2,2,1
"924",5005842,2,2,1959,1,1,1,5,1,2,4,1
"925",5005843,6,1,1986,1,1,1,5,1,2,4,1
"926",5005861,1,1,1942,20,1,1,2,3,6,5,1
"927",5005862,2,2,1943,1,1,1,2,3,7,5,1
"928",5005863,6,1,1971,1,1,1,3,1,1,4,1
"929",5005941,1,1,1951,5,1,1,3,3,6,5,1
"930",500601,1,1,1959,15,1,2,3,1,3,3,20
"931",5006201,1,2,1948,1,1,2,3,3,6,5,1
"932",5006691,1,1,1964,1,1,1,5,2,5,4,1
"933",5006692,2,2,1967,1,1,1,3,1,1,4,1
"934",5006741,1,2,1939,1,1,1,5,3,6,5,1
"935",5006742,2,1,1937,1,1,1,5,3,6,5,1
"936",5006821,1,2,1960,1,1,1,7,1,2,3,1
"937",5006822,2,1,1951,1,1,1,3,3,6,5,1
"938",5007261,1,2,1969,7,1,0,5,1,1,3,1
"939",5007262,2,1,1966,1,1,0,5,1,2,4,1
"940",5007511,1,2,1954,1,1,0,2,3,7,5,1
"941",5007512,2,1,1952,1,1,0,2,2,5,2,1
"942",5007841,1,2,1969,1,1,2,7,2,4,4,1
"943",500851,1,1,1945,20,1,1,3,3,6,5,20
"944",5010481,1,1,1932,1,1,1,2,3,6,5,2
"945",5010591,1,1,1970,3,1,1,4,2,5,4,2
"946",5010592,2,2,1976,2,1,1,4,1,2,3,2
"947",5010681,1,1,1953,19,1,1,2,3,6,5,2
"948",5010682,2,2,1960,19,1,1,3,3,7,5,2
"949",5010821,1,2,1958,2,1,1,5,3,7,5,2
"950",5010822,2,1,1955,2,1,1,3,1,2,2,2
"951",5010823,6,2,1986,2,1,1,5,1,2,2,2
"952",501351,1,1,1934,20,1,2,2,3,6,5,20
"953",5013741,1,1,1944,1,1,2,4,3,6,5,7
